caucus,claim_id,constituency,csv_title,date,departure,destination,download_url,extracted_at,institution,mp_id,name,purpose_of_travel,traveller_name,traveller_type,departure_normalized,destination_normalized,destination_distance_to_airport,destination_full_address,destination_latitude,destination_longitude,destination_nearest_airport_icao,departure_distance_to_airport,departure_full_address,departure_latitude,departure_longitude,departure_nearest_airport_icao,distance_between_locations,passenger_class,est_carbon_emissions
Conservative,T0210951,Parry Sound—Muskoka,"Members – Detailed Travel Expenditures Report – Aitchison, Scott – Q4 2021",2021-03-26,Ottawa,Baysville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/4/841d07d2-a1e0-4fd9-afb3-f05260d42001/csv,2024-01-14T13:51:17.817-05:00,Members,841d07d2-a1e0-4fd9-afb3-f05260d42001,"Aitchison, Scott",To travel to/from constituency and Ottawa,"Aitchison, Scott",Member,OTTAWA,BAYSVILLE,24.439815521240234,"Baysville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, Canada",45.1497562,-79.1151352,CYQA,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,269.6239,economy-class,97410
Conservative,T0210951,Parry Sound—Muskoka,"Members – Detailed Travel Expenditures Report – Aitchison, Scott – Q4 2021",2021-03-26,Ottawa,Baysville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/4/841d07d2-a1e0-4fd9-afb3-f05260d42001/csv,2024-01-14T13:51:17.817-05:00,Members,841d07d2-a1e0-4fd9-afb3-f05260d42001,"Aitchison, Scott",To travel to/from constituency and Ottawa,"Aitchison, Scott",Member,OTTAWA,BAYSVILLE,24.439815521240234,"Baysville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, Canada",45.1497562,-79.1151352,CYQA,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,269.6239,economy-class,97410
Conservative,T0210951,Parry Sound—Muskoka,"Members – Detailed Travel Expenditures Report – Aitchison, Scott – Q4 2021",2021-03-26,Ottawa,Baysville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/4/841d07d2-a1e0-4fd9-afb3-f05260d42001/csv,2024-01-14T13:51:17.817-05:00,Members,841d07d2-a1e0-4fd9-afb3-f05260d42001,"Aitchison, Scott",To travel to/from constituency and Ottawa,"Aitchison, Scott",Member,OTTAWA,BAYSVILLE,24.439815521240234,"Baysville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, Canada",45.1497562,-79.1151352,CYQA,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,269.6239,economy-class,97410
Conservative,T0210059,Parry Sound—Muskoka,"Members – Detailed Travel Expenditures Report – Aitchison, Scott – Q4 2021",2021-02-19,Ottawa,Baysville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/4/841d07d2-a1e0-4fd9-afb3-f05260d42001/csv,2024-01-14T13:51:17.817-05:00,Members,841d07d2-a1e0-4fd9-afb3-f05260d42001,"Aitchison, Scott",To travel to/from constituency and Ottawa,"Aitchison, Scott",Member,OTTAWA,BAYSVILLE,24.439815521240234,"Baysville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, Canada",45.1497562,-79.1151352,CYQA,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,269.6239,economy-class,97410
Conservative,T0210059,Parry Sound—Muskoka,"Members – Detailed Travel Expenditures Report – Aitchison, Scott – Q4 2021",2021-02-19,Ottawa,Baysville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/4/841d07d2-a1e0-4fd9-afb3-f05260d42001/csv,2024-01-14T13:51:17.817-05:00,Members,841d07d2-a1e0-4fd9-afb3-f05260d42001,"Aitchison, Scott",To travel to/from constituency and Ottawa,"Aitchison, Scott",Member,OTTAWA,BAYSVILLE,24.439815521240234,"Baysville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, Canada",45.1497562,-79.1151352,CYQA,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,269.6239,economy-class,97410
Conservative,T0210059,Parry Sound—Muskoka,"Members – Detailed Travel Expenditures Report – Aitchison, Scott – Q4 2021",2021-02-19,Ottawa,Baysville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/4/841d07d2-a1e0-4fd9-afb3-f05260d42001/csv,2024-01-14T13:51:17.817-05:00,Members,841d07d2-a1e0-4fd9-afb3-f05260d42001,"Aitchison, Scott",To travel to/from constituency and Ottawa,"Aitchison, Scott",Member,OTTAWA,BAYSVILLE,24.439815521240234,"Baysville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, Canada",45.1497562,-79.1151352,CYQA,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,269.6239,economy-class,97410
Conservative,T0209435,Parry Sound—Muskoka,"Members – Detailed Travel Expenditures Report – Aitchison, Scott – Q4 2021",2021-01-29,Ottawa,Baysville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/4/841d07d2-a1e0-4fd9-afb3-f05260d42001/csv,2024-01-14T13:51:17.817-05:00,Members,841d07d2-a1e0-4fd9-afb3-f05260d42001,"Aitchison, Scott",To travel to/from constituency and Ottawa,"Aitchison, Scott",Member,OTTAWA,BAYSVILLE,24.439815521240234,"Baysville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, Canada",45.1497562,-79.1151352,CYQA,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,269.6239,economy-class,97410
Conservative,T0209435,Parry Sound—Muskoka,"Members – Detailed Travel Expenditures Report – Aitchison, Scott – Q4 2021",2021-01-29,Ottawa,Baysville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/4/841d07d2-a1e0-4fd9-afb3-f05260d42001/csv,2024-01-14T13:51:17.817-05:00,Members,841d07d2-a1e0-4fd9-afb3-f05260d42001,"Aitchison, Scott",To travel to/from constituency and Ottawa,"Aitchison, Scott",Member,OTTAWA,BAYSVILLE,24.439815521240234,"Baysville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, Canada",45.1497562,-79.1151352,CYQA,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,269.6239,economy-class,97410
Conservative,T0209435,Parry Sound—Muskoka,"Members – Detailed Travel Expenditures Report – Aitchison, Scott – Q4 2021",2021-01-29,Ottawa,Baysville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/4/841d07d2-a1e0-4fd9-afb3-f05260d42001/csv,2024-01-14T13:51:17.817-05:00,Members,841d07d2-a1e0-4fd9-afb3-f05260d42001,"Aitchison, Scott",To travel to/from constituency and Ottawa,"Aitchison, Scott",Member,OTTAWA,BAYSVILLE,24.439815521240234,"Baysville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, Canada",45.1497562,-79.1151352,CYQA,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,269.6239,economy-class,97410
Conservative,T0253353,Prince George—Peace River—Northern Rockies,"Members – Detailed Travel Expenditures Report – Zimmer, Bob – Q1 2024",2023-06-02,Fort St. John,Farmington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/5cdd2777-1233-43d1-802a-565c63028482/csv,2024-01-14T13:01:19.905-05:00,Members,5cdd2777-1233-43d1-802a-565c63028482,"Zimmer, Bob",To attend meetings about constituency issues,"Zimmer, Bob",Member,FORT ST. JOHN,FARMINGTON,82.36465454101562,"Farmington, Municipality of the County of Cumberland, Cumberland County, Nova Scotia, B0M 1E0, Canada",45.5686519,-63.8987975,CYHZ,6.79631233215332,"Fort St. John, Peace River Regional District, British Columbia, Canada",56.2524039,-120.846943,CYXJ,4037.0254,business-class,1820196
Liberal,T0217689,Pierrefonds—Dollard,"Members – Detailed Travel Expenditures Report – Zuberi, Sameer – Q3 2022",2021-10-06,Dollard-Des Ormeaux,Vancouver,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2022/3/2bbb3585-824f-4411-9f76-c75f226a8c06/csv,2024-01-14T13:01:18.885-05:00,Members,2bbb3585-824f-4411-9f76-c75f226a8c06,"Zuberi, Sameer",To unite the family with the Member,"",Dependant,DOLLARD DES ORMEAUX,VANCOUVER,3.7341673374176025,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952,CAP3,5.338747978210449,"Dollard-des-Ormeaux, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",45.48423,-73.8064547,CYUL,3670.2666,business-class,1651804
Liberal,T0217689,Pierrefonds—Dollard,"Members – Detailed Travel Expenditures Report – Zuberi, Sameer – Q3 2022",2021-10-06,Dollard-Des Ormeaux,Vancouver,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2022/3/2bbb3585-824f-4411-9f76-c75f226a8c06/csv,2024-01-14T13:01:18.885-05:00,Members,2bbb3585-824f-4411-9f76-c75f226a8c06,"Zuberi, Sameer",To unite the family with the Member,"",Dependant,DOLLARD DES ORMEAUX,VANCOUVER,3.7341673374176025,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952,CAP3,5.338747978210449,"Dollard-des-Ormeaux, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",45.48423,-73.8064547,CYUL,3670.2666,business-class,1651804
Liberal,T0217690,Pierrefonds—Dollard,"Members – Detailed Travel Expenditures Report – Zuberi, Sameer – Q3 2022",2021-10-06,Dollard-Des Ormeaux,Vancouver,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2022/3/2bbb3585-824f-4411-9f76-c75f226a8c06/csv,2024-01-14T13:01:18.885-05:00,Members,2bbb3585-824f-4411-9f76-c75f226a8c06,"Zuberi, Sameer",To attend meetings with stakeholders about business of the House,"Zuberi, Sameer",Member,DOLLARD DES ORMEAUX,VANCOUVER,3.7341673374176025,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952,CAP3,5.338747978210449,"Dollard-des-Ormeaux, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",45.48423,-73.8064547,CYUL,3670.2666,business-class,1651804
Liberal,T0217690,Pierrefonds—Dollard,"Members – Detailed Travel Expenditures Report – Zuberi, Sameer – Q3 2022",2021-10-06,Dollard-Des Ormeaux,Vancouver,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2022/3/2bbb3585-824f-4411-9f76-c75f226a8c06/csv,2024-01-14T13:01:18.885-05:00,Members,2bbb3585-824f-4411-9f76-c75f226a8c06,"Zuberi, Sameer",To attend meetings with stakeholders about business of the House,"Zuberi, Sameer",Member,DOLLARD DES ORMEAUX,VANCOUVER,3.7341673374176025,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952,CAP3,5.338747978210449,"Dollard-des-Ormeaux, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",45.48423,-73.8064547,CYUL,3670.2666,business-class,1651804
Liberal,T0217433,Pierrefonds—Dollard,"Members – Detailed Travel Expenditures Report – Zuberi, Sameer – Q3 2022",2021-10-06,Dollard-Des Ormeaux,Vancouver,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2022/3/2bbb3585-824f-4411-9f76-c75f226a8c06/csv,2024-01-14T13:01:18.885-05:00,Members,2bbb3585-824f-4411-9f76-c75f226a8c06,"Zuberi, Sameer",To unite the family with the Member,"",Dependant,DOLLARD DES ORMEAUX,VANCOUVER,3.7341673374176025,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952,CAP3,5.338747978210449,"Dollard-des-Ormeaux, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",45.48423,-73.8064547,CYUL,3670.2666,business-class,1651804
Liberal,T0217433,Pierrefonds—Dollard,"Members – Detailed Travel Expenditures Report – Zuberi, Sameer – Q3 2022",2021-10-06,Dollard-Des Ormeaux,Vancouver,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2022/3/2bbb3585-824f-4411-9f76-c75f226a8c06/csv,2024-01-14T13:01:18.885-05:00,Members,2bbb3585-824f-4411-9f76-c75f226a8c06,"Zuberi, Sameer",To unite the family with the Member,"",Dependant,DOLLARD DES ORMEAUX,VANCOUVER,3.7341673374176025,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952,CAP3,5.338747978210449,"Dollard-des-Ormeaux, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",45.48423,-73.8064547,CYUL,3670.2666,business-class,1651804
Liberal,T0252726,Scarborough Centre,"Members – Detailed Travel Expenditures Report – Zahid, Salma – Q1 2024",2023-05-28,Scarborough,London,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/2fa8c7de-6aac-4807-b1b5-886e2c7cb4da/csv,2024-01-14T13:01:20.259-05:00,Members,2fa8c7de-6aac-4807-b1b5-886e2c7cb4da,"Zahid, Salma",To attend a constituency or community event,"Zahid, Salma",Member,SCARBOROUGH,LONDON,9.31779956817627,"London, Ontario, N6A 3N7, Canada",42.9832406,-81.243372,CYXU,13.405233383178711,"Scarborough, Toronto, Golden Horseshoe, Ontario, Canada",43.7729744,-79.2576479,CYTZ,182.9343,economy-class,64005
Conservative,T0227899,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-13,Leamington,London,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To attend training,"Epp, Dave",Member,LEAMINGTON,LONDON,9.31779956817627,"London, Ontario, N6A 3N7, Canada",42.9832406,-81.243372,CYXU,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,151.83035,economy-class,67320
Conservative,T0227899,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-21,Leamington,London,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To attend meetings about constituency issues,"Epp, Dave",Member,LEAMINGTON,LONDON,9.31779956817627,"London, Ontario, N6A 3N7, Canada",42.9832406,-81.243372,CYXU,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,151.83035,economy-class,67320
Liberal,T0250129,Pierrefonds—Dollard,"Members – Detailed Travel Expenditures Report – Zuberi, Sameer – Q1 2024",2022-08-20,Dollard-Des Ormeaux,London,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/2bbb3585-824f-4411-9f76-c75f226a8c06/csv,2024-01-14T13:01:18.456-05:00,Members,2bbb3585-824f-4411-9f76-c75f226a8c06,"Zuberi, Sameer",To unite the family with the Member,"",Designated Traveller,DOLLARD DES ORMEAUX,LONDON,9.31779956817627,"London, Ontario, N6A 3N7, Canada",42.9832406,-81.243372,CYXU,5.338747978210449,"Dollard-des-Ormeaux, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",45.48423,-73.8064547,CYUL,654.1793,economy-class,115908
Liberal,T0250129,Pierrefonds—Dollard,"Members – Detailed Travel Expenditures Report – Zuberi, Sameer – Q1 2024",2022-08-20,Dollard-Des Ormeaux,London,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/2bbb3585-824f-4411-9f76-c75f226a8c06/csv,2024-01-14T13:01:18.456-05:00,Members,2bbb3585-824f-4411-9f76-c75f226a8c06,"Zuberi, Sameer",To unite the family with the Member,"",Designated Traveller,DOLLARD DES ORMEAUX,LONDON,9.31779956817627,"London, Ontario, N6A 3N7, Canada",42.9832406,-81.243372,CYXU,5.338747978210449,"Dollard-des-Ormeaux, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",45.48423,-73.8064547,CYUL,654.1793,economy-class,115908
Conservative,T0253903,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-06-08,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0253903,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-06-08,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0253903,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-06-08,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0253365,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-06-01,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0253365,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-06-01,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0253365,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-06-01,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0252416,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-05-18,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0252416,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-05-18,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0252416,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-05-18,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0251907,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-05-12,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0251907,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-05-12,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0251907,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-05-12,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Williams, Ryan",Member,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0253649,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-06-07,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Bennett, Mackenzie",Employee,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0253649,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-06-07,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Bennett, Mackenzie",Employee,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
Conservative,T0253649,Bay of Quinte,"Members – Detailed Travel Expenditures Report – Williams, Ryan – Q1 2024",2023-06-07,Ottawa,Belleville,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c/csv,2024-01-14T13:01:23.459-05:00,Members,3c94c4c9-d0a2-4c5a-bbbc-c12ec436272c,"Williams, Ryan",To travel to/from constituency and Ottawa,"Bennett, Mackenzie",Employee,OTTAWA,BELLEVILLE,12.422845840454102,"Belleville, Central Ontario, Ontario, K8N 2Z2, Canada",44.1633264,-77.3852556,CYTR,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,193.503,economy-class,74715
