csv_title,download_url,extracted_at,category,mp_id,institution,caucus,name,constituency,year,quarter,claim
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'ACCO OIL COMPANY LIMITED', 'description': 'Office Rental and Related Fees', 'date': '2020-08-01', 'total_cost': '2880.00'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Bell Mobility – Bell Mobilité', 'description': 'Voice and Data Plan for Mobile Devices', 'date': '2020-08-01', 'total_cost': '216.00'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Bell Mobility – Bell Mobilité', 'description': 'Voice and data overage fees for mobile devices', 'date': '2020-08-01', 'total_cost': '67.50'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Rogers', 'description': 'Cable and Internet Fees', 'date': '2020-08-06', 'total_cost': '207.99'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'NGP VAN Inc.', 'description': 'License/Maintenance fees for Application Software and Application Development and Delivery Software', 'date': '2020-08-13', 'total_cost': '150.05'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Energy  + Inc.', 'description': 'Public Utilities', 'date': '2020-08-21', 'total_cost': '121.86'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Shared Services Canada –  Services partagés Canada', 'description': 'Monthly Phone Service - Federal Government Departments', 'date': '2020-08-24', 'total_cost': '138.76'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Enbridge Gas Inc.', 'description': 'Public Utilities', 'date': '2020-08-26', 'total_cost': '7.50'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Staples', 'description': 'Toner', 'date': '2020-08-26', 'total_cost': '89.99'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Staples', 'description': 'Office Supplies, Stationery and Accessories', 'date': '2020-08-26', 'total_cost': '97.97'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'ACCO OIL COMPANY LIMITED', 'description': 'Office Rental and Related Fees', 'date': '2020-09-01', 'total_cost': '2880.00'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Bell Mobility – Bell Mobilité', 'description': 'Voice and Data Plan for Mobile Devices', 'date': '2020-09-01', 'total_cost': '216.00'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Bell Mobility – Bell Mobilité', 'description': 'Voice and data overage fees for mobile devices', 'date': '2020-09-01', 'total_cost': '88.80'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'NGP VAN Inc.', 'description': 'License/Maintenance fees for Application Software and Application Development and Delivery Software', 'date': '2020-09-01', 'total_cost': '148.06'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'City of Cambridge Water/Wastewater', 'description': 'Public Utilities', 'date': '2020-09-04', 'total_cost': '10.48'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'ACCO OIL COMPANY LIMITED', 'description': 'Janitorial Services', 'date': '2020-09-23', 'total_cost': '110.42'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Canada Post – Postes Canada', 'description': 'Courier Services', 'date': '2020-09-23', 'total_cost': '19.52'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'Rogers', 'description': 'Data Communication Services (Charges for all leased non-voice telecommunications services)', 'date': '2020-09-23', 'total_cost': '235.03'}"
"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/80c1540b-3852-4bbc-8324-99bfc510199b/csv,2024-05-21 16:17:17.752674+00:00,contract,80c1540b-3852-4bbc-8324-99bfc510199b,Members,Liberal,"May, Bryan",Cambridge,2020,2,"{'supplier': 'ACCO OIL COMPANY LIMITED', 'description': 'Office Rental and Related Fees', 'date': '2020-10-01', 'total_cost': '2880.00'}"
"Members – Detailed Travel Expenditures Report – Mathyssen, Lindsay – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/063e2d4b-fbb7-4669-8f82-7086266dee91/csv,2024-05-21 16:17:17.752674+00:00,travel,063e2d4b-fbb7-4669-8f82-7086266dee91,Members,New Democratic Party,"Mathyssen, Lindsay",London—Fanshawe,2020,2,"{'claim_id': 'T0202998', 'transport_cost': '740.14', 'accommodation_cost': '0.00', 'meals_and_incidentals_cost': '701.47', 'reg_points_used': '1.5', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Mathyssen, Lindsay', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-06-14', 'departure': 'London', 'destination': 'Ottawa'}, {'traveller_name': 'Mathyssen, Lindsay', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-06-29', 'departure': 'Ottawa', 'destination': 'London'}, {'traveller_name': 'Mathyssen, Lindsay', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-07-05', 'departure': 'London', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Mathyssen, Lindsay – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/063e2d4b-fbb7-4669-8f82-7086266dee91/csv,2024-05-21 16:17:17.752674+00:00,travel,063e2d4b-fbb7-4669-8f82-7086266dee91,Members,New Democratic Party,"Mathyssen, Lindsay",London—Fanshawe,2020,2,"{'claim_id': 'T0204361', 'transport_cost': '626.42', 'accommodation_cost': '0.00', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '1.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': '', 'traveller_type': 'Designated Traveller', 'purpose_of_travel': 'To unite the family with the Member', 'date': '2020-07-31', 'departure': 'Ottawa', 'destination': 'London'}, {'traveller_name': '', 'traveller_type': 'Designated Traveller', 'purpose_of_travel': 'To unite the family with the Member', 'date': '2020-08-02', 'departure': 'London', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Mathyssen, Lindsay – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/063e2d4b-fbb7-4669-8f82-7086266dee91/csv,2024-05-21 16:17:17.752674+00:00,travel,063e2d4b-fbb7-4669-8f82-7086266dee91,Members,New Democratic Party,"Mathyssen, Lindsay",London—Fanshawe,2020,2,"{'claim_id': '200430754', 'transport_cost': '0.00', 'accommodation_cost': '1117.86', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Mathyssen, Lindsay', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-08-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Mathyssen, Lindsay – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/063e2d4b-fbb7-4669-8f82-7086266dee91/csv,2024-05-21 16:17:17.752674+00:00,travel,063e2d4b-fbb7-4669-8f82-7086266dee91,Members,New Democratic Party,"Mathyssen, Lindsay",London—Fanshawe,2020,2,"{'claim_id': 'T0204543', 'transport_cost': '480.92', 'accommodation_cost': '0.00', 'meals_and_incidentals_cost': '196.61', 'reg_points_used': '1.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Mathyssen, Lindsay', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-08-26', 'departure': 'London', 'destination': 'Ottawa'}, {'traveller_name': 'Mathyssen, Lindsay', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-09-02', 'departure': 'Ottawa', 'destination': 'London'}]}"
"Members – Detailed Travel Expenditures Report – Mathyssen, Lindsay – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/063e2d4b-fbb7-4669-8f82-7086266dee91/csv,2024-05-21 16:17:17.752674+00:00,travel,063e2d4b-fbb7-4669-8f82-7086266dee91,Members,New Democratic Party,"Mathyssen, Lindsay",London—Fanshawe,2020,2,"{'claim_id': '200437236', 'transport_cost': '0.00', 'accommodation_cost': '1117.86', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Mathyssen, Lindsay', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-09-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Mathyssen, Lindsay – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/063e2d4b-fbb7-4669-8f82-7086266dee91/csv,2024-05-21 16:17:17.752674+00:00,travel,063e2d4b-fbb7-4669-8f82-7086266dee91,Members,New Democratic Party,"Mathyssen, Lindsay",London—Fanshawe,2020,2,"{'claim_id': 'T0204978', 'transport_cost': '626.42', 'accommodation_cost': '0.00', 'meals_and_incidentals_cost': '688.12', 'reg_points_used': '1.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Yardy, Stephen', 'traveller_type': 'Employee', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-09-06', 'departure': 'Ottawa', 'destination': 'London'}, {'traveller_name': 'Yardy, Stephen', 'traveller_type': 'Employee', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-09-12', 'departure': 'London', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Mathyssen, Lindsay – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/063e2d4b-fbb7-4669-8f82-7086266dee91/csv,2024-05-21 16:17:17.752674+00:00,travel,063e2d4b-fbb7-4669-8f82-7086266dee91,Members,New Democratic Party,"Mathyssen, Lindsay",London—Fanshawe,2020,2,"{'claim_id': '200442099', 'transport_cost': '0.00', 'accommodation_cost': '1117.86', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Mathyssen, Lindsay', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-10-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Hospitality Expenditures Report – Mathyssen, Lindsay – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/hospitality/2021/2/063e2d4b-fbb7-4669-8f82-7086266dee91/csv,2024-05-21 16:17:17.752674+00:00,hospitality,063e2d4b-fbb7-4669-8f82-7086266dee91,Members,New Democratic Party,"Mathyssen, Lindsay",London—Fanshawe,2020,2,"{'claim_id': 'M0246867', 'date': '2020-09-04', 'location': 'London', 'num_attendees': 1, 'purpose_of_hospitality': 'To celebrate a significant event', 'event_type': 'Meal at a community activity or event', 'supplier': 'Seasonal Flavours at Home', 'total_cost': '86.90'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'NESBITT PUBLISHING LTD.', 'description': 'Advertising', 'date': '2020-04-03', 'total_cost': '170.00'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'NESBITT PUBLISHING LTD.', 'description': 'Advertising', 'date': '2020-04-03', 'total_cost': '149.00'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'Shared Services Canada –  Services partagés Canada', 'description': 'Long Distance - Federal Government Departments', 'date': '2020-05-25', 'total_cost': '6.36'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'Shared Services Canada –  Services partagés Canada', 'description': 'Monthly Phone Service - Federal Government Departments', 'date': '2020-05-25', 'total_cost': '421.62'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'CKDM', 'description': 'Advertising', 'date': '2020-05-31', 'total_cost': '100.00'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'Rogers Wireless – Rogers sans-fil', 'description': 'Voice and Data Plan for Mobile Devices', 'date': '2020-06-01', 'total_cost': '58.54'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'WESTMAN COMMUNICATIONS', 'description': 'Cable and Internet Fees', 'date': '2020-06-07', 'total_cost': '100.49'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'AMAZON', 'description': 'Office Equipment', 'date': '2020-06-11', 'total_cost': '61.29'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'AMAZON', 'description': 'Computer Equipment', 'date': '2020-06-11', 'total_cost': '269.99'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'AMAZON', 'description': 'Photographic Equipment', 'date': '2020-06-13', 'total_cost': '33.40'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'Neepawa Banner and Press', 'description': 'External Printing Costs', 'date': '2020-06-18', 'total_cost': '138.03'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'National Pen', 'description': 'Promotional Items', 'date': '2020-06-19', 'total_cost': '83.40'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'Deb Tarrant Cleaning', 'description': 'Janitorial Services and Maintenance', 'date': '2020-06-25', 'total_cost': '50.00'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'WESTMAN COMMUNICATIONS', 'description': 'Monthly Phone Service', 'date': '2020-06-28', 'total_cost': '26.70'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'WESTMAN COMMUNICATIONS', 'description': 'Cable and Internet Fees', 'date': '2020-06-28', 'total_cost': '89.86'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': '4imprint', 'description': 'Promotional Items', 'date': '2020-06-30', 'total_cost': '645.93'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'Accent Striping', 'description': 'Framing, Outside Supplier', 'date': '2020-06-30', 'total_cost': '139.10'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'BMO', 'description': 'Banking Fees and Cheque Orders', 'date': '2020-06-30', 'total_cost': '6.00'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'Grand & Toy', 'description': 'Freight, Express and Cartage', 'date': '2020-06-30', 'total_cost': '66.64'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'Grand & Toy', 'description': 'Office Equipment', 'date': '2020-06-30', 'total_cost': '127.04'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'Bell Mobility – Bell Mobilité', 'description': 'Voice and Data Plan for Mobile Devices', 'date': '2020-07-01', 'total_cost': '174.85'}"
"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/ab2532ec-2e8b-4048-9a07-8fe3d3a00214/csv,2024-05-21 16:17:17.752674+00:00,contract,ab2532ec-2e8b-4048-9a07-8fe3d3a00214,Members,Conservative,"Mazier, Dan",Dauphin—Swan River—Neepawa,2020,2,"{'supplier': 'Bell Mobility – Bell Mobilité', 'description': 'Voice and data overage fees for mobile devices', 'date': '2020-07-01', 'total_cost': '98.14'}"
